Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard_Value,Standard Units,Bioactivity,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL505308,,0,336.23,0,2.38,SKF-38393,Br.Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,IC50,'=',2630,nM,Active,5.58,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,336.229,2.9533,3,3
CHEMBL505670,,0,290.26,0,1.92,NSC228155,O=[N+]([O-])c1ccc(Sc2cccc[n+]2[O-])c2nonc12,IC50,'=',100,nM,Active,7,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,290.26,1.9156,0,7
CHEMBL508112,BENZOTHIAZYL DISULFIDE,0,332.5,1,5.71,BENZOTHIAZYL DISULFIDE,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,IC50,'=',160,nM,Active,6.8,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,332.5,5.7054,0,6
CHEMBL508280,,0,379.38,1,2.26,BI-78D3,O=[N+]([O-])c1cnc(Sc2nnc(O)n2-c2ccc3c(c2)OCCO3)s1,IC50,'=',300,nM,Active,6.52,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,379.379,2.26,1,11
CHEMBL508791,DIECKOL,0,742.55,4,7.62,8,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(Oc5c(O)cc(O)c6c5Oc5c(O)cc(O)cc5O6)cc4O)cc2O3)c1,IC50,'=',68100,nM,Inactive,4.17,,,UO_0000065,5.61,0.11,-3.45,1.45,FALSE,CHEMBL2394462,Inhibition of SARS coronavirus 3C-like protease cis-cleavage activity transfected in african green monkey Vero cells using SAVLQSGFRK as substrate after 5 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,SARS coronavirus,None,None,Vero,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL2390950,1,Scientific Literature,Bioorg. Med. Chem.,2013,CHEMBL3307520,,742.554,7.6211,11,18
CHEMBL510038,,0,261.31,0,1.64,SU3327,Nc1nnc(Sc2ncc([N+](=O)[O-])s2)s1,IC50,'=',30,nM,Highly Active,7.52,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,261.313,1.6362,1,9
CHEMBL510508,PHLOROFUCOFUROECKOL A,0,602.46,4,6.42,9,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc4oc5c(Oc6cc(O)cc(O)c6)c(O)cc(O)c5c4c2O3)c1,IC50,'=',16700,nM,Inactive,4.78,,,UO_0000065,7.93,0.15,-1.64,2.06,FALSE,CHEMBL2395056,Inhibition of C-terminal His6-tagged recombinant SARS coronavirus 3C-like protease trans-cleavage activity expressed in Escherichia coli BL21 (DE3) using Dabcyl-KTSAVLQSGFRKME as substrate after 60 mins by FRET assay,B,BAO_0000019,assay format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL2390950,1,Scientific Literature,Bioorg. Med. Chem.,2013,None,,602.46,6.419,9,14
CHEMBL51085,EBSELEN,3,274.18,None,None,EBSELEN,O=c1c2ccccc2[se]n1-c1ccccc1,IC50,'=',30,nM,Highly Active,7.52,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,274.181,2.0477,0,2
CHEMBL512164,ISOPIMARIC ACID,0,302.46,1,5.21,7,C=C[C@@]1(C)CC[C@H]2C(=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]23C)C1,IC50,'=',283500,nM,Inactive,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL1286522,Inhibition of SARS coronavirus 3C-like protease after 60 mins by FRET assay,B,BAO_0000019,assay format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1275337,1,Scientific Literature,Bioorg. Med. Chem.,2010,None,,302.458,5.2062,1,1
CHEMBL515787,,0,518.68,1,4.59,A51894,CCN1/C(=C\C(=C/c2sc3ccccc3[n+]2CCCS(=O)(=O)[O-])OC)Sc2ccc(OC)cc21,IC50,'=',7300,nM,Intermediate,5.14,,,UO_0000065,9.9,0.21,0.55,6.21,FALSE,CHEMBL965235,Inhibition of SARS Coronavirus 3C-like protease expressed in Escherichia coli,B,BAO_0000019,assay format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1137639,1,Scientific Literature,Antimicrob. Agents Chemother.,2007,None,,518.682,4.5936,0,8
CHEMBL518593,,0,361.51,1,5.2,A041369,C(\C1=C2Sc3ccccc3N2CC1)=C1/CC[n+]2c1sc1ccccc12,IC50,'=',10500,nM,Inactive,4.98,,,UO_0000065,13.77,0.27,-0.22,69.93,FALSE,CHEMBL965235,Inhibition of SARS Coronavirus 3C-like protease expressed in Escherichia coli,B,BAO_0000019,assay format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1137639,1,Scientific Literature,Antimicrob. Agents Chemother.,2007,None,,361.515,5.2035,0,3
CHEMBL518800,,0,431.54,0,4.26,CR8-(R),CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,IC50,'=',840,nM,Active,6.08,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,431.544,4.2641,3,8
CHEMBL52,NORDIHYDROGUAIARETIC ACID,0,302.37,0,3.57,Nordihydroguaiaretic_acid,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,IC50,'=',2590,nM,Active,5.59,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,302.37,3.5664,4,4
CHEMBL522710,,0,331.75,0,3.66,8,O=C(O)/C(O)=C/C(=O)c1cccc(NCc2ccc(Cl)cc2)c1,IC50,'>',50000,nM,Inactive,,,,UO_0000065,,,,,FALSE,CHEMBL964112,Inhibition of ATPase activity of SCV helicase assessed as phosphate release by colorimetric assay,B,BAO_0000357,single protein format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1153308,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,,331.755,3.6613,3,4
CHEMBL540403,,0,553.2,2,8.81,A05175,CCN1C(c2ccccc2)=C(c2ccccc2)S/C1=C/C=C/c1sc2c3ccccc3ccc2[n+]1CC.[Cl-],IC50,'=',3800,nM,Active,5.42,,,UO_0000065,10.47,0.2,-3.39,76.13,FALSE,CHEMBL965235,Inhibition of SARS Coronavirus 3C-like protease expressed in Escherichia coli,B,BAO_0000019,assay format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1137639,1,Scientific Literature,Antimicrob. Agents Chemother.,2007,None,,553.196,5.8152,0,3
CHEMBL541163,,0,667.35,2,10.25,A36638,CCN1/C(=C\C=C\c2sc3ccc(-c4nc5ccccc5s4)cc3[n+]2CC)Sc2ccc(-c3nc4ccccc4s3)cc21.[Cl-],IC50,'=',2500,nM,Active,5.6,,,UO_0000065,8.87,0.18,-4.65,17.03,FALSE,CHEMBL965235,Inhibition of SARS Coronavirus 3C-like protease expressed in Escherichia coli,B,BAO_0000019,assay format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1137639,1,Scientific Literature,Antimicrob. Agents Chemother.,2007,None,,667.35,7.2529,0,7
CHEMBL54804,PRISTIMERIN,0,464.65,1,6.79,CL1,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,IC50,'=',5500,nM,Intermediate,5.26,,,UO_0000065,11.32,0.21,-1.53,8.27,FALSE,CHEMBL1113303,Inhibition of 3C-like protease of SARS coronavirus assessed as concentration of FRET peptide for 60 mins,B,BAO_0000019,assay format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1155394,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,,464.646,6.7861,1,4
CHEMBL549646,,0,331.75,0,3.15,2a,O=c1cc(CNCc2ccc(Cl)cc2)oc2ccc(O)c(O)c12,IC50,'>',50000,nM,Inactive,,,,UO_0000065,,,,,FALSE,CHEMBL1055727,Inhibition of ATPase activity of SARS coronavirus helicase assessed as phosphate release by malachite green assay,B,BAO_0000357,single protein format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1153502,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,,331.755,3.1474,3,5
CHEMBL550256,,0,426.81,0,4.51,4a,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(OCc3ccc(Cl)cc3)cc(O)c12,IC50,'=',20900,nM,Inactive,4.68,,,UO_0000065,10.96,0.21,0.17,3.89,FALSE,CHEMBL1055727,Inhibition of ATPase activity of SARS coronavirus helicase assessed as phosphate release by malachite green assay,B,BAO_0000357,single protein format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1153502,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,,426.808,4.5148,4,7
CHEMBL551130,,0,426.81,0,4.51,4b,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(OCc3cccc(Cl)c3)cc(O)c12,IC50,'>',50000,nM,Inactive,,,,UO_0000065,,,,,FALSE,CHEMBL1055727,Inhibition of ATPase activity of SARS coronavirus helicase assessed as phosphate release by malachite green assay,B,BAO_0000357,single protein format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1153502,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,,426.808,4.5148,4,7
CHEMBL551131,,0,417.37,0,3.73,4c,N#Cc1cccc(COc2cc(O)c3c(=O)c(O)c(-c4ccc(O)c(O)c4)oc3c2)c1,IC50,'=',25400,nM,Inactive,4.59,,,UO_0000065,11.01,0.2,0.87,3.19,FALSE,CHEMBL1055727,Inhibition of ATPase activity of SARS coronavirus helicase assessed as phosphate release by malachite green assay,B,BAO_0000357,single protein format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1153502,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,,417.373,3.73308,4,8
CHEMBL551334,,0,438.82,0,4.83,4d,O=c1c(O)c(-c2ccc3c(c2)OCO3)oc2cc(OCc3ccc(Cl)cc3)cc(O)c12,IC50,'>',50000,nM,Inactive,,,,UO_0000065,,,,,FALSE,CHEMBL1055727,Inhibition of ATPase activity of SARS coronavirus helicase assessed as phosphate release by malachite green assay,B,BAO_0000357,single protein format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1153502,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,,438.819,4.8323,2,7
CHEMBL551529,,0,429.38,0,4.05,4f,N#Cc1cccc(COc2cc(O)c3c(=O)c(O)c(-c4ccc5c(c4)OCO5)oc3c2)c1,IC50,'=',42900,nM,Inactive,4.37,,,UO_0000065,10.17,0.19,0.32,3.58,FALSE,CHEMBL1055727,Inhibition of ATPase activity of SARS coronavirus helicase assessed as phosphate release by malachite green assay,B,BAO_0000357,single protein format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1153502,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,,429.384,4.05058,2,8
CHEMBL55400,PROFLAVINE,4,209.25,0,2.55,Proflavine,Nc1ccc2cc3ccc(N)cc3nc2c1,IC50,'=',360,nM,Active,6.44,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,209.252,2.5524,2,3
CHEMBL556501,,0,314.25,0,2.31,3b,O=c1c(O)c(-c2ccc3c(c2)OCO3)oc2cc(O)cc(O)c12,IC50,'>',50000,nM,Inactive,,,,UO_0000065,,,,,FALSE,CHEMBL1055727,Inhibition of ATPase activity of SARS coronavirus helicase assessed as phosphate release by malachite green assay,B,BAO_0000357,single protein format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1153502,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,,314.249,2.3055,3,7
CHEMBL558828,,0,559.24,2,9.26,A11605,CCC(=C\c1sc2cc(C)c(C)cc2[n+]1CC)/C=C1/Sc2cc(/C=C/c3ccccc3)ccc2N1CC.[Cl-],IC50,'=',6600,nM,Intermediate,5.18,,,UO_0000065,9.89,0.19,-4.08,72.76,FALSE,CHEMBL965235,Inhibition of SARS Coronavirus 3C-like protease expressed in Escherichia coli,B,BAO_0000019,assay format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1137639,1,Scientific Literature,Antimicrob. Agents Chemother.,2007,None,,559.244,6.26694,0,3
CHEMBL559870,DIOXINODEHYDROECKOL,0,370.27,0,4.32,4,Oc1cc(O)c2oc3cc(O)c4oc5cc(O)cc(O)c5oc4c3oc2c1,IC50,'=',146500,nM,Inactive,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL2394462,Inhibition of SARS coronavirus 3C-like protease cis-cleavage activity transfected in african green monkey Vero cells using SAVLQSGFRK as substrate after 5 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,SARS coronavirus,None,None,Vero,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL2390950,1,Scientific Literature,Bioorg. Med. Chem.,2013,CHEMBL3307520,,370.269,4.3238,5,9
CHEMBL560136,,0,331.75,0,3.15,2b,O=c1cc(CNCc2cccc(Cl)c2)oc2ccc(O)c(O)c12,IC50,'>',50000,nM,Inactive,,,,UO_0000065,,,,,FALSE,CHEMBL1055727,Inhibition of ATPase activity of SARS coronavirus helicase assessed as phosphate release by malachite green assay,B,BAO_0000357,single protein format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1153502,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,,331.755,3.1474,3,5
CHEMBL560392,,0,322.32,0,2.37,2c,N#Cc1cccc(CNCc2cc(=O)c3c(O)c(O)ccc3o2)c1,IC50,'>',50000,nM,Inactive,,,,UO_0000065,,,,,FALSE,CHEMBL1055727,Inhibition of ATPase activity of SARS coronavirus helicase assessed as phosphate release by malachite green assay,B,BAO_0000357,single protein format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1153502,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,,322.32,2.36568,3,6
CHEMBL560933,,0,438.82,0,4.83,4e,O=c1c(O)c(-c2ccc3c(c2)OCO3)oc2cc(OCc3cccc(Cl)c3)cc(O)c12,IC50,'=',15400,nM,Inactive,4.81,,,UO_0000065,10.97,0.21,-0.02,4.89,FALSE,CHEMBL1057306,Inhibition of SARS coronavirus helicase assessed as duplex-DNA unwinding by FRET based assay,B,BAO_0000357,single protein format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1153502,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,,438.819,4.8323,2,7
CHEMBL566136,,0,261.35,0,3.48,PD121351,CCOC(=O)c1c(N)sc(-c2ccccc2)c1C,IC50,'=',3190,nM,Active,5.5,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,261.346,3.48242,1,4
CHEMBL571700,BIS(DIMETHYLAMINETHIOCARBONYL)MONOSULFIDE,0,208.38,0,1.41,Tetramethylthiuram monosulfide,CN(C)C(=S)SC(=S)N(C)C,IC50,'=',940,nM,Active,6.03,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,208.377,1.4126,0,3
CHEMBL596674,,0,331.46,1,5.32,ZM-39923,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,IC50,'=',580,nM,Active,6.24,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,331.459,5.3232,0,2
CHEMBL60718,TPCK,0,351.86,0,2.69,Tosyl Phenylalanyl Chloromethyl Ketone,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,IC50,'=',1370,nM,Active,5.86,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,351.855,2.69252,1,3
CHEMBL61320,,0,294.33,0,1,7i,O=C1Nc2ccc(S(=O)(=O)N3CCCCC3)cc2C1=O,IC50,'=',4450,nM,Active,5.35,,,UO_0000065,18.18,0.37,4.35,6.41,FALSE,CHEMBL3102681,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,BAO_0000019,assay format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL3098093,1,Scientific Literature,Bioorg. Med. Chem.,2014,None,,294.332,0.996,1,4
CHEMBL63354,AMENTOFLAVONE,0,538.46,3,5.13,9,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,IC50,'=',8300,nM,Intermediate,5.08,,,UO_0000065,9.44,0.17,-0.05,2.79,FALSE,CHEMBL1286522,Inhibition of SARS coronavirus 3C-like protease after 60 mins by FRET assay,B,BAO_0000019,assay format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1275337,1,Scientific Literature,Bioorg. Med. Chem.,2010,None,,538.464,5.134,6,10
CHEMBL66953,PURPUROGALLIN,0,220.18,0,1.02,PURPUROGALLIN,O=c1c(O)cccc2cc(O)c(O)c(O)c12,IC50,'=',4580,nM,Active,5.34,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,220.18,1.0224,4,5
CHEMBL71893,ABIETIC ACID,0,302.46,1,5.21,Abietic acid,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1,IC50,'=',189100,nM,Inactive,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL1286522,Inhibition of SARS coronavirus 3C-like protease after 60 mins by FRET assay,B,BAO_0000019,assay format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL1275337,1,Scientific Literature,Bioorg. Med. Chem.,2010,None,,302.458,5.2062,1,1
CHEMBL8145,DAIDZEIN,2,254.24,0,2.87,Daidzein,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,IC50,'=',105000,nM,Inactive,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL2395054,Inhibition of recombinant SARS coronavirus 3C-like protease trans-cleavage activity by ELISA,B,BAO_0000019,assay format,SARS coronavirus,None,None,None,None,,,,CHEMBL5118,Replicase polyprotein 1ab,SARS coronavirus,SINGLE PROTEIN,CHEMBL2390950,1,Scientific Literature,Bioorg. Med. Chem.,2013,None,,254.241,2.8712,2,4
CHEMBL8260,BAICALEIN,2,270.24,0,2.58,BAICALEIN,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,IC50,'=',20,nM,Highly Active,7.7,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,270.24,2.5768,3,5
CHEMBL9116,CARACEMIDE,0,189.17,0,-0.55,caracemide,CNC(=O)ON(C(C)=O)C(=O)NC,IC50,'=',1330,nM,Active,5.88,,Dtt Insensitive,UO_0000065,,,,,FALSE,CHEMBL4495583,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,F,BAO_0000019,assay format,Severe acute respiratory syndrome coronavirus 2,None,None,None,None,,,,CHEMBL4523582,Replicase polyprotein 1ab,Severe acute respiratory syndrome coronavirus 2,SINGLE PROTEIN,CHEMBL4495564,52,SARS-CoV-2 Screening Data 2020-21,,2020,None,,189.171,-0.5547,2,4
